lat,lon,tz,Date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
43.65107,-79.347015,-04:00,2022-06-30,metric,35.0,61.0,0.0,12.94,26.33,22.48,16.71,21.89,14.19,1020.0,3.15,152.0
43.65107,-79.347015,-04:00,2022-07-01,metric,100.0,67.0,0.8,17.4,27.78,24.04,21.52,27.78,20.02,1012.0,3.6,160.0
43.65107,-79.347015,-04:00,2022-07-02,metric,1.0,38.0,0.0,13.97,27.98,26.39,22.19,27.58,13.97,1012.0,5.14,10.0
43.65107,-79.347015,-04:00,2022-07-03,metric,0.0,43.0,0.0,14.24,25.84,23.37,18.77,25.35,14.24,1019.0,7.72,320.0
43.65107,-79.347015,-04:00,2022-07-04,metric,39.0,42.0,0.0,14.42,26.39,25.7,18.08,23.68,14.42,1020.0,2.68,130.0
43.65107,-79.347015,-04:00,2022-07-05,metric,100.0,93.0,5.94,18.53,25.88,18.69,20.56,25.88,19.18,1009.0,6.69,290.0
43.65107,-79.347015,-04:00,2022-07-06,metric,75.0,74.0,0.0,18.35,22.83,20.76,19.13,22.65,18.41,1014.0,4.12,320.0
43.65107,-79.347015,-04:00,2022-07-07,metric,7.0,60.0,0.0,14.7,25.72,24.1,17.58,25.49,14.7,1016.0,3.13,143.0
43.65107,-79.347015,-04:00,2022-07-08,metric,99.0,61.0,0.0,16.95,26.51,25.54,19.56,25.52,17.12,1016.0,3.6,150.0
43.65107,-79.347015,-04:00,2022-07-09,metric,2.0,46.0,0.0,13.8,23.21,21.98,17.93,23.16,13.8,1021.0,3.13,140.0
43.65107,-79.347015,-04:00,2022-07-10,metric,99.0,43.0,0.0,13.01,27.23,25.7,16.73,27.2,13.01,1019.0,3.13,221.0
43.65107,-79.347015,-04:00,2022-07-11,metric,15.0,46.0,0.0,14.21,30.27,26.11,19.92,29.87,14.21,1009.0,6.17,230.0
43.65107,-79.347015,-04:00,2022-07-12,metric,75.0,58.0,0.0,19.99,26.24,26.0,22.65,24.87,20.87,1004.0,10.8,320.0
43.65107,-79.347015,-04:00,2022-07-13,metric,67.0,61.0,1.65,15.95,23.63,23.63,19.45,22.67,15.95,1012.0,7.72,330.0
43.65107,-79.347015,-04:00,2022-07-14,metric,2.0,42.0,0.0,14.41,26.23,24.46,16.9,26.23,14.41,1017.0,4.02,307.0
43.65107,-79.347015,-04:00,2022-07-15,metric,3.0,48.0,0.0,14.41,26.43,25.14,19.24,26.1,14.41,1019.0,2.81,346.0
43.65107,-79.347015,-04:00,2022-07-16,metric,0.0,45.0,0.0,16.57,29.15,27.61,20.82,28.68,16.57,1017.0,3.58,154.0
43.65107,-79.347015,-04:00,2022-07-17,metric,50.0,51.0,0.0,17.06,28.2,27.46,19.84,27.54,17.06,1014.0,4.02,102.0
43.65107,-79.347015,-04:00,2022-07-18,metric,100.0,95.0,16.36,19.68,25.29,21.33,23.01,25.05,19.87,1006.0,7.72,300.0
43.65107,-79.347015,-04:00,2022-07-19,metric,7.0,61.0,0.0,19.51,33.37,30.67,20.51,32.8,19.67,1008.0,4.02,225.0
43.65107,-79.347015,-04:00,2022-07-20,metric,68.0,70.0,0.0,23.74,30.62,28.36,26.96,29.92,24.47,1006.0,5.81,174.0
43.65107,-79.347015,-04:00,2022-07-21,metric,71.0,63.0,0.0,22.03,30.41,26.79,24.1,30.41,22.03,1002.0,4.92,250.0
43.65107,-79.347015,-04:00,2022-07-22,metric,0.0,46.0,0.0,18.7,30.04,28.64,23.37,29.8,18.7,1011.0,6.69,280.0
43.65107,-79.347015,-04:00,2022-07-23,metric,91.0,58.0,0.0,21.49,31.62,29.36,23.62,31.56,21.84,1012.0,4.47,218.0
43.65107,-79.347015,-04:00,2022-07-24,metric,75.0,83.0,1.13,21.25,29.5,23.41,24.07,29.5,21.25,1010.0,10.8,310.0
43.65107,-79.347015,-04:00,2022-07-25,metric,5.0,54.0,0.0,17.23,22.61,21.32,22.42,21.66,17.36,1012.0,8.75,310.0
43.65107,-79.347015,-04:00,2022-07-26,metric,94.0,56.0,0.0,14.1,24.55,22.39,16.3,23.49,14.1,1015.0,2.24,301.0
43.65107,-79.347015,-04:00,2022-07-27,metric,100.0,64.0,0.0,15.34,26.18,23.84,19.12,24.8,15.34,1012.0,2.68,115.0
43.65107,-79.347015,-04:00,2022-07-28,metric,18.0,57.0,0.35,19.41,28.12,27.25,21.5,27.89,19.41,1007.0,11.83,300.0
43.65107,-79.347015,-04:00,2022-07-29,metric,0.0,48.0,0.0,15.46,26.9,24.89,21.88,26.54,15.46,1012.0,9.26,290.0
43.65107,-79.347015,-04:00,2022-07-30,metric,3.0,61.0,0.0,16.34,26.45,22.52,20.95,26.45,16.34,1019.0,3.13,5.0
43.65107,-79.347015,-04:00,2022-07-31,metric,80.0,60.0,0.0,16.64,27.59,25.95,19.29,27.59,16.64,1019.0,4.63,170.0
43.65107,-79.347015,-04:00,2022-08-01,metric,16.0,67.0,0.0,16.5,27.45,27.09,20.64,26.39,16.5,1010.0,7.2,210.0
43.65107,-79.347015,-04:00,2022-08-02,metric,84.0,67.0,0.0,18.82,25.43,22.64,21.79,25.43,19.31,1011.0,7.72,310.0
43.65107,-79.347015,-04:00,2022-08-03,metric,91.0,68.0,1.19,14.41,28.78,23.54,18.22,28.4,14.41,1013.0,9.26,260.0
43.65107,-79.347015,-04:00,2022-08-04,metric,100.0,78.0,3.58,21.14,27.79,25.73,22.28,24.41,21.44,1014.0,6.69,320.0
43.65107,-79.347015,-04:00,2022-08-05,metric,96.0,61.0,0.0,19.52,29.04,27.13,21.64,28.53,19.63,1019.0,3.6,300.0
43.65107,-79.347015,-04:00,2022-08-06,metric,0.0,66.0,0.0,19.82,30.8,29.34,21.88,30.53,19.82,1019.0,4.02,160.0
43.65107,-79.347015,-04:00,2022-08-07,metric,91.0,71.0,0.0,22.96,31.49,29.91,25.73,30.88,22.96,1016.0,4.47,203.0
43.65107,-79.347015,-04:00,2022-08-08,metric,70.0,78.0,0.73,23.09,29.21,26.68,26.94,26.46,24.36,1010.0,11.32,230.0
43.65107,-79.347015,-04:00,2022-08-09,metric,84.0,74.0,0.0,17.95,22.04,20.05,21.58,21.97,17.99,1015.0,8.75,320.0
43.65107,-79.347015,-04:00,2022-08-10,metric,66.0,63.0,0.0,14.67,26.59,23.16,18.04,26.33,14.67,1018.0,2.45,330.0
43.65107,-79.347015,-04:00,2022-08-11,metric,0.0,53.0,0.0,17.57,24.87,23.89,21.53,22.92,18.63,1015.0,10.29,320.0
43.65107,-79.347015,-04:00,2022-08-12,metric,0.0,38.0,0.0,13.55,25.58,23.42,16.79,24.77,13.89,1021.0,9.26,310.0
43.65107,-79.347015,-04:00,2022-08-13,metric,93.0,35.0,0.0,12.55,25.85,23.99,16.83,25.2,12.55,1021.0,2.68,309.0
43.65107,-79.347015,-04:00,2022-08-14,metric,23.0,48.0,0.0,14.7,25.54,24.61,17.52,24.92,14.7,1016.0,3.58,102.0
43.65107,-79.347015,-04:00,2022-08-15,metric,98.0,40.0,0.0,16.02,27.1,25.62,18.86,26.72,16.02,1016.0,3.13,94.0
43.65107,-79.347015,-04:00,2022-08-16,metric,17.0,48.0,0.0,16.64,27.08,26.37,20.52,25.53,16.95,1017.0,2.96,1.0
43.65107,-79.347015,-04:00,2022-08-17,metric,100.0,57.0,0.0,16.97,26.09,25.86,19.7,23.92,17.03,1018.0,9.26,60.0
43.65107,-79.347015,-04:00,2022-08-18,metric,99.0,52.0,0.0,17.04,27.94,26.53,18.08,25.3,17.04,1013.0,3.09,250.0
43.65107,-79.347015,-04:00,2022-08-19,metric,4.0,57.0,0.47,15.79,27.96,27.27,20.46,25.37,16.56,1016.0,6.69,190.0
43.65107,-79.347015,-04:00,2022-08-20,metric,52.0,54.0,0.0,17.4,28.95,28.35,20.78,27.6,17.46,1018.0,5.14,320.0
43.65107,-79.347015,-04:00,2022-08-21,metric,75.0,82.0,5.78,18.74,25.58,22.83,21.31,24.25,19.04,1015.0,5.66,290.0
43.65107,-79.347015,-04:00,2022-08-22,metric,100.0,94.0,5.17,18.98,23.2,20.14,19.56,23.2,18.98,1012.0,4.12,330.0
43.65107,-79.347015,-04:00,2022-08-23,metric,81.0,65.0,0.0,19.03,28.34,26.0,19.75,27.39,19.08,1011.0,7.2,310.0
43.65107,-79.347015,-04:00,2022-08-24,metric,0.0,56.0,0.0,16.88,28.08,27.01,20.35,26.87,16.88,1015.0,6.69,320.0
43.65107,-79.347015,-04:00,2022-08-25,metric,75.0,87.0,0.36,18.33,23.87,22.0,21.12,21.83,18.51,1016.0,8.23,60.0
43.65107,-79.347015,-04:00,2022-08-26,metric,55.0,76.0,0.0,17.31,25.43,23.48,19.24,22.48,18.65,1012.0,10.8,320.0
43.65107,-79.347015,-04:00,2022-08-27,metric,0.0,50.0,0.0,12.65,23.62,21.3,16.61,23.22,12.66,1020.0,7.72,40.0
43.65107,-79.347015,-04:00,2022-08-28,metric,69.0,66.0,0.0,14.43,27.82,25.12,16.62,26.83,14.43,1017.0,4.02,111.0
43.65107,-79.347015,-04:00,2022-08-29,metric,76.0,69.0,0.0,19.35,29.82,29.24,20.25,28.67,19.51,1012.0,7.2,230.0
43.65107,-79.347015,-04:00,2022-08-30,metric,100.0,92.0,0.36,20.23,24.7,21.68,24.12,24.66,21.39,1008.0,8.75,200.0
43.65107,-79.347015,-04:00,2022-08-31,metric,30.0,59.0,0.0,15.65,25.95,24.02,18.97,25.33,15.8,1009.0,12.86,250.0
43.65107,-79.347015,-04:00,2022-09-01,metric,58.0,53.0,0.0,11.96,23.33,19.09,17.89,23.33,12.41,1016.0,2.68,304.0
43.65107,-79.347015,-04:00,2022-09-02,metric,18.0,67.0,0.0,14.32,27.29,25.23,16.3,25.58,14.32,1021.0,5.66,150.0
43.65107,-79.347015,-04:00,2022-09-03,metric,38.0,67.0,0.0,16.98,29.12,27.49,19.19,27.21,16.98,1019.0,5.14,140.0
43.65107,-79.347015,-04:00,2022-09-04,metric,100.0,88.0,0.0,16.44,22.57,17.17,22.57,16.62,19.51,1020.0,5.14,60.0
43.65107,-79.347015,-04:00,2022-09-05,metric,100.0,81.0,0.0,15.84,21.06,17.51,16.5,20.31,15.87,1018.0,7.72,50.0
43.65107,-79.347015,-04:00,2022-09-06,metric,4.0,60.0,0.0,14.56,23.82,20.95,18.62,22.37,15.01,1018.0,5.66,50.0
43.65107,-79.347015,-04:00,2022-09-07,metric,95.0,64.0,0.0,16.82,23.73,22.66,17.85,22.86,16.86,1017.0,3.09,350.0
43.65107,-79.347015,-04:00,2022-09-08,metric,0.0,56.0,0.0,15.01,26.11,24.23,16.42,24.54,15.01,1015.0,2.24,238.0
43.65107,-79.347015,-04:00,2022-09-09,metric,2.0,64.0,0.0,14.36,26.14,24.48,17.87,24.67,14.43,1016.0,5.66,50.0
43.65107,-79.347015,-04:00,2022-09-10,metric,19.0,65.0,0.0,16.94,26.77,25.67,18.9,24.9,17.28,1019.0,4.12,110.0
43.65107,-79.347015,-04:00,2022-09-11,metric,100.0,79.0,0.0,18.58,23.35,22.29,20.16,22.11,19.02,1016.0,7.2,70.0
43.65107,-79.347015,-04:00,2022-09-12,metric,100.0,94.0,0.39,17.21,22.49,20.35,20.23,22.49,19.26,1009.0,8.23,50.0
43.65107,-79.347015,-04:00,2022-09-13,metric,40.0,71.0,0.0,12.51,20.7,18.92,16.56,20.7,13.45,1008.0,6.69,240.0
43.65107,-79.347015,-04:00,2022-09-14,metric,0.0,65.0,0.0,13.4,23.72,22.05,15.77,20.08,13.87,1015.0,4.02,308.0
43.65107,-79.347015,-04:00,2022-09-15,metric,3.0,52.0,0.0,8.57,18.66,16.23,13.57,17.14,9.0,1024.0,3.08,25.0
43.65107,-79.347015,-04:00,2022-09-16,metric,100.0,71.0,0.0,11.21,21.11,19.74,13.03,17.63,12.41,1019.0,12.35,60.0
43.65107,-79.347015,-04:00,2022-09-17,metric,65.0,81.0,0.0,15.46,24.12,20.21,16.63,21.24,15.46,1020.0,6.69,50.0
43.65107,-79.347015,-04:00,2022-09-18,metric,100.0,69.0,0.0,18.39,24.97,24.95,18.65,23.44,19.04,1013.0,7.72,310.0
43.65107,-79.347015,-04:00,2022-09-19,metric,86.0,81.0,0.0,17.6,26.41,22.8,20.16,23.68,19.77,1009.0,8.23,300.0
43.65107,-79.347015,-04:00,2022-09-20,metric,44.0,67.0,0.0,15.48,25.0,21.72,16.8,24.45,15.49,1014.0,4.02,301.0
43.65107,-79.347015,-04:00,2022-09-21,metric,56.0,76.0,0.0,14.78,27.85,23.98,16.45,26.59,15.06,1007.0,11.32,250.0
43.65107,-79.347015,-04:00,2022-09-22,metric,66.0,65.0,0.0,9.8,19.57,14.16,19.57,12.46,15.02,1008.0,13.38,310.0
43.65107,-79.347015,-04:00,2022-09-23,metric,3.0,52.0,0.0,5.47,15.96,11.66,9.31,15.37,5.73,1022.0,3.58,57.0
43.65107,-79.347015,-04:00,2022-09-24,metric,83.0,58.0,0.0,6.69,17.58,15.69,8.72,15.85,7.31,1016.0,2.57,220.0
43.65107,-79.347015,-04:00,2022-09-25,metric,100.0,94.0,0.65,13.49,17.31,14.65,14.35,15.43,14.37,999.0,7.2,0.0
43.65107,-79.347015,-04:00,2022-09-26,metric,43.0,72.0,0.0,11.04,16.01,15.54,13.56,13.22,11.14,998.0,10.8,280.0
43.65107,-79.347015,-04:00,2022-09-27,metric,86.0,79.0,1.13,11.73,15.86,14.8,12.77,13.18,11.73,1007.0,8.75,280.0
43.65107,-79.347015,-04:00,2022-09-28,metric,99.0,82.0,0.0,10.82,13.2,11.79,11.78,12.69,10.95,1023.0,5.66,320.0
43.65107,-79.347015,-04:00,2022-09-29,metric,0.0,62.0,0.0,7.94,16.11,13.02,10.95,14.94,8.92,1032.0,6.17,40.0
43.65107,-79.347015,-04:00,2022-09-30,metric,0.0,53.0,0.0,5.39,17.37,15.57,8.5,15.09,6.56,1027.0,1.79,115.0
43.65107,-79.347015,-04:00,2022-10-01,metric,100.0,57.0,0.0,9.09,19.17,17.31,10.93,18.15,9.2,1021.0,4.02,94.0
43.65107,-79.347015,-04:00,2022-10-02,metric,0.0,46.0,0.0,6.84,15.47,12.11,13.31,14.6,8.88,1027.0,6.69,40.0
43.65107,-79.347015,-04:00,2022-10-03,metric,23.0,45.0,0.0,2.28,15.98,13.04,8.28,12.92,2.28,1029.0,2.64,39.0
43.65107,-79.347015,-04:00,2022-10-04,metric,100.0,48.0,0.0,4.92,18.49,14.75,8.14,17.0,6.64,1022.0,2.27,345.0
43.65107,-79.347015,-04:00,2022-10-05,metric,11.0,54.0,0.0,8.81,22.37,19.2,9.42,20.59,8.91,1017.0,2.24,173.0
43.65107,-79.347015,-04:00,2022-10-06,metric,100.0,61.0,0.0,12.87,21.84,19.83,14.32,21.33,13.07,1013.0,4.12,260.0
43.65107,-79.347015,-04:00,2022-10-07,metric,85.0,70.0,0.0,5.2,16.39,9.31,16.39,8.76,10.36,1018.0,12.35,300.0
43.65107,-79.347015,-04:00,2022-10-08,metric,29.0,63.0,0.0,2.81,10.85,8.75,5.18,10.41,2.81,1022.0,5.66,300.0
43.65107,-79.347015,-04:00,2022-10-09,metric,23.0,59.0,0.0,6.79,14.5,13.38,8.38,14.5,7.16,1017.0,7.72,290.0
43.65107,-79.347015,-04:00,2022-10-10,metric,22.0,51.0,0.0,7.75,14.66,12.42,10.49,13.71,8.51,1022.0,4.02,201.0
43.65107,-79.347015,-04:00,2022-10-11,metric,23.0,69.0,0.0,5.51,21.09,16.28,7.16,18.27,5.68,1021.0,2.68,118.0
43.65107,-79.347015,-04:00,2022-10-12,metric,100.0,71.0,0.0,13.21,18.31,16.25,13.96,17.62,13.31,1013.0,5.66,140.0
43.65107,-79.347015,-04:00,2022-10-13,metric,100.0,90.0,7.2,7.44,16.89,11.5,16.89,12.54,14.62,1002.0,7.2,190.0
43.65107,-79.347015,-04:00,2022-10-14,metric,100.0,69.0,0.0,5.64,13.01,8.77,6.93,12.31,6.62,1011.0,9.77,260.0
43.65107,-79.347015,-04:00,2022-10-15,metric,40.0,75.0,0.0,7.46,12.5,10.2,10.49,9.91,11.24,1006.0,11.83,270.0
43.65107,-79.347015,-04:00,2022-10-16,metric,55.0,65.0,0.0,5.78,14.41,12.34,8.05,13.18,6.64,1011.0,3.28,238.0
43.65107,-79.347015,-04:00,2022-10-17,metric,75.0,72.0,0.33,4.61,9.87,9.25,9.87,6.62,8.08,999.0,8.75,210.0
43.65107,-79.347015,-04:00,2022-10-18,metric,100.0,78.0,0.23,1.75,7.58,7.32,4.91,5.48,3.17,999.0,8.23,200.0
43.65107,-79.347015,-04:00,2022-10-19,metric,75.0,81.0,0.17,3.78,8.35,6.69,4.74,5.66,4.15,1002.0,9.26,290.0
43.65107,-79.347015,-04:00,2022-10-20,metric,100.0,66.0,0.0,2.8,6.3,6.3,3.68,5.34,3.84,1006.0,8.23,250.0
43.65107,-79.347015,-04:00,2022-10-21,metric,83.0,63.0,0.0,1.01,15.57,11.51,2.32,14.98,2.22,1012.0,4.02,201.0
43.65107,-79.347015,-04:00,2022-10-22,metric,23.0,52.0,0.0,10.57,19.65,16.98,12.45,17.24,11.13,1017.0,3.13,218.0
43.65107,-79.347015,-04:00,2022-10-23,metric,19.0,55.0,0.0,9.62,18.91,16.88,12.16,15.52,10.73,1024.0,2.68,128.0
43.65107,-79.347015,-04:00,2022-10-24,metric,0.0,67.0,0.0,7.4,18.84,16.08,10.32,16.63,7.95,1021.0,6.69,60.0
43.65107,-79.347015,-04:00,2022-10-25,metric,89.0,82.0,0.0,10.07,18.41,15.78,11.63,15.73,10.72,1014.0,5.66,60.0
43.65107,-79.347015,-04:00,2022-10-26,metric,75.0,84.0,0.11,9.46,13.93,13.93,13.01,12.65,10.84,1004.0,11.83,300.0
43.65107,-79.347015,-04:00,2022-10-27,metric,11.0,63.0,0.0,2.85,10.17,7.62,8.4,8.88,5.1,1028.0,10.8,330.0
43.65107,-79.347015,-04:00,2022-10-28,metric,96.0,70.0,0.0,1.91,9.69,8.55,1.91,7.54,5.7,1034.0,4.02,115.0
43.65107,-79.347015,-04:00,2022-10-29,metric,19.0,75.0,0.0,1.4,14.88,10.9,5.21,12.4,1.4,1030.0,2.06,80.0
43.65107,-79.347015,-04:00,2022-10-30,metric,75.0,91.0,0.0,2.06,14.9,9.51,6.29,12.16,4.4,1021.0,4.63,60.0
43.65107,-79.347015,-04:00,2022-10-31,metric,100.0,93.0,0.0,6.46,11.19,9.64,6.71,10.35,6.81,1012.0,6.17,60.0
43.65107,-79.347015,-04:00,2022-11-01,metric,100.0,94.0,0.0,10.09,18.7,13.73,10.73,16.26,11.18,1016.0,5.66,310.0
43.65107,-79.347015,-04:00,2022-11-02,metric,11.0,79.0,0.0,6.41,15.12,12.82,9.36,12.53,6.43,1028.0,6.17,60.0
43.65107,-79.347015,-04:00,2022-11-03,metric,0.0,97.0,0.0,6.9,12.97,8.85,7.49,12.35,7.03,1025.0,3.42,197.0
43.65107,-79.347015,-04:00,2022-11-04,metric,28.0,89.0,0.0,7.41,19.27,14.48,8.23,18.02,7.41,1020.0,5.14,60.0
43.65107,-79.347015,-04:00,2022-11-05,metric,100.0,71.0,0.0,13.35,22.39,18.36,14.75,21.05,13.71,1012.0,8.23,160.0
43.65107,-79.347015,-04:00,2022-11-06,metric,91.0,51.0,0.2,13.38,18.87,15.3,18.87,15.77,15.02,1015.0,7.2,220.0
43.65107,-79.347015,-05:00,2022-11-07,metric,0.0,42.0,0.0,5.06,12.67,12.67,12.06,7.89,10.37,1025.0,5.81,308.0
43.65107,-79.347015,-05:00,2022-11-08,metric,0.0,49.0,0.0,2.93,9.0,7.67,4.44,4.92,2.93,1040.0,4.1,7.0
43.65107,-79.347015,-05:00,2022-11-09,metric,17.0,53.0,0.0,4.41,12.37,10.07,5.08,8.68,4.51,1029.0,5.02,111.0
43.65107,-79.347015,-05:00,2022-11-10,metric,10.0,45.0,0.0,9.14,18.8,17.31,9.19,15.54,10.05,1019.0,4.02,190.0
43.65107,-79.347015,-05:00,2022-11-11,metric,100.0,84.0,4.67,10.17,13.17,12.82,12.54,12.67,10.17,1008.0,7.72,60.0
43.65107,-79.347015,-05:00,2022-11-12,metric,61.0,68.0,0.0,2.75,11.64,8.22,11.64,3.94,7.71,1005.0,9.77,300.0
43.65107,-79.347015,-05:00,2022-11-13,metric,67.0,70.0,0.0,-0.55,3.18,2.2,2.98,0.81,1.81,1015.0,10.8,310.0
43.65107,-79.347015,-05:00,2022-11-14,metric,94.0,54.0,0.0,-1.4,3.04,2.98,-0.56,2.29,-0.32,1027.0,7.2,50.0
43.65107,-79.347015,-05:00,2022-11-15,metric,100.0,82.0,0.56,-1.25,0.93,-0.45,-0.73,0.89,-0.88,1028.0,12.35,60.0
43.65107,-79.347015,-05:00,2022-11-16,metric,99.0,92.0,2.59,-1.86,0.81,-0.34,-1.03,-0.96,-1.81,1012.0,6.17,300.0
43.65107,-79.347015,-05:00,2022-11-17,metric,87.0,71.0,0.0,-2.36,0.98,-0.13,-0.43,0.58,-1.78,1013.0,8.75,260.0
43.65107,-79.347015,-05:00,2022-11-18,metric,99.0,66.0,0.0,-1.8,1.16,1.09,-0.64,-0.81,-1.63,1011.0,13.89,280.0
43.65107,-79.347015,-05:00,2022-11-19,metric,98.0,50.0,0.0,-4.37,-1.05,-1.05,-1.88,-1.29,-4.03,1014.0,12.86,230.0
43.65107,-79.347015,-05:00,2022-11-20,metric,20.0,67.0,0.29,-6.38,-3.33,-3.35,-3.94,-4.92,-6.0,1019.0,14.4,260.0
43.65107,-79.347015,-05:00,2022-11-21,metric,90.0,64.0,0.0,-6.72,6.09,4.07,-4.84,3.37,-4.61,1014.0,7.72,240.0
43.65107,-79.347015,-05:00,2022-11-22,metric,50.0,72.0,0.0,-3.03,5.21,2.43,1.89,1.69,-2.8,1023.0,5.14,260.0
43.65107,-79.347015,-05:00,2022-11-23,metric,13.0,66.0,0.0,-1.4,7.49,6.46,1.61,2.57,-1.27,1023.0,5.66,60.0
43.65107,-79.347015,-05:00,2022-11-24,metric,100.0,96.0,0.0,0.64,8.78,3.81,1.62,3.86,0.64,1022.0,6.17,50.0
43.65107,-79.347015,-05:00,2022-11-25,metric,100.0,71.0,0.0,4.2,6.97,6.32,4.48,4.57,6.97,1012.0,13.89,310.0
43.65107,-79.347015,-05:00,2022-11-26,metric,6.0,55.0,0.0,0.83,12.44,9.24,4.02,9.11,0.83,1012.0,4.92,224.0
43.65107,-79.347015,-05:00,2022-11-27,metric,100.0,89.0,0.0,2.82,6.4,5.24,5.83,4.64,4.77,999.0,11.32,50.0
43.65107,-79.347015,-05:00,2022-11-28,metric,17.0,70.0,0.0,0.41,3.43,1.62,2.85,1.27,1.26,1012.0,8.23,320.0
43.65107,-79.347015,-05:00,2022-11-29,metric,100.0,75.0,0.0,0.25,6.01,4.57,0.33,5.05,0.82,1019.0,5.66,60.0
43.65107,-79.347015,-05:00,2022-11-30,metric,100.0,91.0,13.56,-1.83,7.46,4.51,4.89,0.1,5.61,997.0,14.4,260.0
43.65107,-79.347015,-05:00,2022-12-01,metric,47.0,68.0,0.0,-2.15,1.18,1.03,-1.73,0.11,-1.79,1024.0,11.32,260.0
43.65107,-79.347015,-05:00,2022-12-02,metric,95.0,70.0,0.0,-2.62,6.48,3.27,-2.52,4.97,-0.09,1022.0,4.92,119.0
43.65107,-79.347015,-05:00,2022-12-03,metric,100.0,79.0,1.01,0.57,8.84,5.37,6.32,2.0,8.25,1007.0,17.49,290.0
43.65107,-79.347015,-05:00,2022-12-04,metric,61.0,64.0,0.0,-2.76,2.14,0.02,0.19,0.7,-1.78,1019.0,9.26,270.0
43.65107,-79.347015,-05:00,2022-12-05,metric,85.0,66.0,0.0,-0.11,5.03,4.38,0.14,4.63,-0.05,1015.0,6.26,188.0
43.65107,-79.347015,-05:00,2022-12-06,metric,100.0,85.0,0.0,4.14,5.87,5.65,4.14,4.91,4.88,1019.0,5.14,140.0
43.65107,-79.347015,-05:00,2022-12-07,metric,100.0,88.0,0.0,5.0,7.24,6.54,5.1,7.11,5.0,1020.0,8.23,310.0
43.65107,-79.347015,-05:00,2022-12-08,metric,22.0,69.0,0.0,-0.97,5.19,4.29,5.19,0.62,4.22,1027.0,7.2,310.0
43.65107,-79.347015,-05:00,2022-12-09,metric,100.0,77.0,0.0,-2.12,0.32,0.32,-1.38,-0.89,-1.05,1030.0,8.23,70.0
43.65107,-79.347015,-05:00,2022-12-10,metric,6.0,79.0,0.0,-4.57,-1.34,-3.0,-2.26,-1.34,-4.17,1029.0,11.83,50.0
43.65107,-79.347015,-05:00,2022-12-11,metric,100.0,90.0,6.1,-2.18,-1.33,-2.05,-1.33,-1.62,-1.92,1018.0,11.32,50.0
43.65107,-79.347015,-05:00,2022-12-12,metric,100.0,81.0,0.0,-5.31,-1.85,-2.3,-1.92,-2.86,-3.8,1027.0,5.66,30.0
43.65107,-79.347015,-05:00,2022-12-13,metric,0.0,67.0,1.52,-11.07,0.11,-1.78,-6.44,-3.26,-8.62,1029.0,2.68,354.0
43.65107,-79.347015,-05:00,2022-12-14,metric,80.0,59.0,0.0,-6.41,-2.03,-2.93,-4.21,-3.39,-5.7,1025.0,9.26,80.0
43.65107,-79.347015,-05:00,2022-12-15,metric,100.0,91.0,24.94,-1.57,1.2,0.92,-1.55,0.38,0.72,1012.0,13.38,90.0
43.65107,-79.347015,-05:00,2022-12-16,metric,75.0,96.0,4.05,0.03,2.77,2.43,1.47,0.44,1.89,1006.0,9.26,80.0
43.65107,-79.347015,-05:00,2022-12-17,metric,100.0,74.0,0.0,-2.0,0.68,-0.39,-1.02,-0.56,-1.03,1004.0,7.72,250.0
43.65107,-79.347015,-05:00,2022-12-18,metric,97.0,73.0,0.0,-2.6,0.07,-0.49,-1.73,-0.05,-2.21,1010.0,8.75,270.0
43.65107,-79.347015,-05:00,2022-12-19,metric,24.0,71.0,0.0,-2.86,0.39,-0.01,-1.59,-0.62,-1.94,1023.0,9.26,280.0
43.65107,-79.347015,-05:00,2022-12-20,metric,92.0,70.0,0.0,-5.36,0.13,-0.46,-3.33,-0.84,-4.81,1030.0,7.2,230.0
43.65107,-79.347015,-05:00,2022-12-21,metric,29.0,67.0,0.0,-4.07,0.16,-0.96,-2.3,-2.39,-3.92,1029.0,6.17,50.0
43.65107,-79.347015,-05:00,2022-12-22,metric,99.0,64.0,2.83,-3.16,4.06,4.06,-3.16,3.05,-0.01,1017.0,11.83,70.0
43.65107,-79.347015,-05:00,2022-12-23,metric,100.0,91.0,9.94,-12.68,3.35,-5.71,3.13,-12.62,2.88,982.0,18.01,240.0
43.65107,-79.347015,-05:00,2022-12-24,metric,100.0,74.0,0.32,-14.25,-9.19,-10.71,-12.84,-10.15,-13.77,995.0,15.95,240.0
43.65107,-79.347015,-05:00,2022-12-25,metric,20.0,70.0,1.47,-9.16,-4.71,-5.02,-9.16,-7.14,-7.95,1004.0,14.4,260.0
43.65107,-79.347015,-05:00,2022-12-26,metric,75.0,67.0,0.0,-8.65,-5.42,-5.91,-8.35,-5.71,-8.27,1019.0,12.07,240.0
43.65107,-79.347015,-05:00,2022-12-27,metric,100.0,72.0,0.0,-6.36,-1.72,-3.82,-5.9,-3.5,-5.89,1021.0,8.75,220.0
43.65107,-79.347015,-05:00,2022-12-28,metric,100.0,79.0,0.12,-1.47,3.54,2.04,-1.47,2.72,0.09,1016.0,8.75,220.0
43.65107,-79.347015,-05:00,2022-12-29,metric,40.0,69.0,0.0,0.51,7.9,6.31,3.14,5.93,1.27,1016.0,5.66,220.0
